name,x,y
poly_2,70.755,27.356
poly_2,70.765,27.27
poly_2,70.834,27.306
poly_2,70.807,27.506
poly_2,70.8,27.718
poly_2,70.839,27.456
poly_2,70.864,27.532
poly_2,70.873,27.461
poly_2,70.887,27.475
poly_2,70.88,27.371
poly_2,70.925,27.419
poly_2,70.891,27.321
poly_2,70.904,27.166
poly_2,70.932,27.101
poly_2,70.982,27.144
poly_2,70.946,27.356
poly_2,71.014,27.2
poly_2,71.045,27.282
poly_2,71.015,27.375
poly_2,71.024,27.43
poly_2,71.012,27.508
poly_2,70.961,27.514
poly_2,70.956,27.55
poly_2,71.013,27.574
poly_2,71.063,27.487
poly_2,71.106,27.561
poly_2,71.099,27.642
poly_2,71.133,27.646
poly_2,71.111,27.754
poly_2,71.06,27.684
poly_2,71.066,27.723
poly_2,71.049,27.715
poly_2,71.05,27.746
poly_2,71.073,27.803
poly_2,71.041,27.784
poly_2,71.047,27.808
poly_2,71.028,27.836
poly_2,71.045,27.837
poly_2,71.052,27.87
poly_2,71.038,27.888
poly_2,71.084,27.963
poly_2,71.055,27.98
poly_2,71.087,28.066
poly_2,71.047,28.067
poly_2,71.093,28.159
poly_2,71.086,28.246
poly_2,71.05,28.268
poly_2,71.034,28.167
poly_2,71.024,28.211
poly_2,70.982,28.17
poly_2,71.004,28.225
poly_2,70.959,28.179
poly_2,71.006,28.304
poly_2,70.996,28.301
poly_2,71.004,28.391
poly_2,70.991,28.513
poly_2,70.967,28.547
poly_2,70.891,28.474
poly_2,70.89,28.341
poly_2,70.876,28.458
poly_2,70.852,28.407
poly_2,70.853,28.326
poly_2,70.841,28.37
poly_2,70.826,28.35
poly_2,70.843,28.217
poly_2,70.813,28.312
poly_2,70.791,28.239
poly_2,70.794,28.107
poly_2,70.807,28.102
poly_2,70.79,28.073
poly_2,70.797,28.022
poly_2,70.825,28.019
poly_2,70.796,27.934
poly_2,70.801,27.733
poly_2,70.783,27.834
poly_2,70.745,27.761
poly_2,70.775,27.92
poly_2,70.763,28.025
poly_2,70.742,28.001
poly_2,70.759,28.057
poly_2,70.735,28.143
poly_2,70.695,28.018
poly_2,70.669,27.852
poly_2,70.655,27.877
poly_2,70.621,27.637
poly_2,70.637,27.902
poly_2,70.72,28.264
poly_2,70.698,28.301
poly_2,70.649,28.284
poly_2,70.595,28.202
poly_2,70.488,27.815
poly_2,70.485,27.857
poly_2,70.446,27.824
poly_2,70.437,27.857
poly_2,70.48,27.891
poly_2,70.5,27.951
poly_2,70.505,27.998
poly_2,70.459,27.911
poly_2,70.494,27.978
poly_2,70.48,27.994
poly_2,70.512,28.168
poly_2,70.494,28.183
poly_2,70.451,28.036
poly_2,70.422,28.044
poly_2,70.454,28.076
poly_2,70.512,28.249
poly_2,70.503,28.301
poly_2,70.515,28.371
poly_2,70.48,28.361
poly_2,70.512,28.455
poly_2,70.463,28.446
poly_2,70.454,28.505
poly_2,70.471,28.486
poly_2,70.506,28.547
poly_2,70.51,28.466
poly_2,70.543,28.393
poly_2,70.599,28.471
poly_2,70.685,28.506
poly_2,70.679,28.631
poly_2,70.694,28.559
poly_2,70.729,28.516
poly_2,70.781,28.668
poly_2,70.812,28.674
poly_2,70.878,28.832
poly_2,70.885,28.967
poly_2,70.869,28.983
poly_2,70.874,29.085
poly_2,70.85,29.137
poly_2,70.853,29.237
poly_2,70.827,29.274
poly_2,70.799,29.25
poly_2,70.785,29.395
poly_2,70.74,29.253
poly_2,70.727,29.272
poly_2,70.732,29.422
poly_2,70.711,29.286
poly_2,70.698,29.378
poly_2,70.67,29.244
poly_2,70.665,29.3
poly_2,70.657,29.247
poly_2,70.651,29.269
poly_2,70.699,29.385
poly_2,70.69,29.413
poly_2,70.705,29.554
poly_2,70.736,29.71
poly_2,70.727,29.804
poly_2,70.694,29.812
poly_2,70.658,29.791
poly_2,70.614,29.686
poly_2,70.639,29.827
poly_2,70.704,29.944
poly_2,70.708,30.081
poly_2,70.685,30.177
poly_2,70.669,30.203
poly_2,70.649,30.108
poly_2,70.642,30.246
poly_2,70.615,30.33
poly_2,70.593,30.324
poly_2,70.553,30.21
poly_2,70.55,30.081
poly_2,70.532,30.147
poly_2,70.537,29.997
poly_2,70.505,30.136
poly_2,70.552,30.382
poly_2,70.54,30.563
poly_2,70.551,30.62
poly_2,70.538,30.636
poly_2,70.505,30.567
poly_2,70.467,30.746
poly_2,70.43,30.725
poly_2,70.421,30.794
poly_2,70.443,30.855
poly_2,70.441,30.968
poly_2,70.396,31.031
poly_2,70.365,31.022
poly_2,70.361,31.055
poly_2,70.285,31.058
poly_2,70.285,30.982
poly_2,70.259,30.847
poly_2,70.26,30.745
poly_2,70.245,30.708
poly_2,70.242,30.524
poly_2,70.207,30.48
poly_2,70.199,30.369
poly_2,70.184,30.335
poly_2,70.138,30.363
poly_2,70.089,30.1
poly_2,70.069,30.168
poly_2,70.079,30.081
poly_2,70.061,29.83
poly_2,70.131,29.115
poly_2,70.123,29.018
poly_2,70.176,28.711
poly_2,70.17,28.558
poly_2,70.161,28.761
poly_2,70.112,28.578
poly_2,70.095,28.671
poly_2,70.109,28.794
poly_2,70.091,28.851
poly_2,70.097,28.737
poly_2,70.078,28.77
poly_2,70.076,28.911
poly_2,70.053,29.069
poly_2,70.06,29.109
poly_2,70.045,29.106
poly_2,70.035,29.181
poly_2,70.01,29.124
poly_2,70.011,29.279
poly_2,70.028,29.328
poly_2,70.006,29.377
poly_2,69.977,29.646
poly_2,69.951,29.64
poly_2,69.9,29.43
poly_2,69.871,29.417
poly_2,69.874,29.347
poly_2,69.862,29.352
poly_2,69.858,29.42
poly_2,69.918,29.533
poly_2,69.917,29.578
poly_2,69.899,29.574
poly_2,69.916,29.607
poly_2,69.899,29.686
poly_2,69.913,29.713
poly_2,69.881,29.763
poly_2,69.853,29.738
poly_2,69.83,29.779
poly_2,69.825,29.73
poly_2,69.815,29.761
poly_2,69.777,29.699
poly_2,69.766,29.62
poly_2,69.751,29.658
poly_2,69.751,29.616
poly_2,69.699,29.576
poly_2,69.701,29.394
poly_2,69.697,29.573
poly_2,69.659,29.489
poly_2,69.737,29.67
poly_2,69.748,29.776
poly_2,69.73,29.882
poly_2,69.767,29.952
poly_2,69.782,30.055
poly_2,69.769,30.077
poly_2,69.753,30.026
poly_2,69.738,30.036
poly_2,69.7,29.928
poly_2,69.704,29.896
poly_2,69.59,29.942
poly_2,69.7,29.925
poly_2,69.729,30.088
poly_2,69.666,30.131
